,location,bhk,total_sqft,bath,price,price_per_sqft
5865,Ramagondanahalli,3,1910.0,3.0,150.0,7853.4031413612565
5866,Ramagondanahalli,3,1738.0,2.0,76.0,4372.8423475258915
5867,Ramagondanahalli,3,2040.0,3.0,114.0,5588.235294117647
5868,Ramagondanahalli,3,3350.0,3.0,150.0,4477.611940298508
5869,Ramagondanahalli,2,1251.0,2.0,46.0,3677.0583533173462
5870,Ramagondanahalli,3,1635.0,3.0,57.0,3486.238532110092
5871,Ramagondanahalli,2,1151.0,2.0,46.0,3996.524761077324
5872,Ramagondanahalli,3,1610.0,2.0,112.0,6956.521739130435
5873,Ramagondanahalli,3,1610.0,2.0,115.0,7142.857142857143
5874,Ramagondanahalli,3,1200.0,3.0,56.1,4675.0
5875,Ramagondanahalli,4,2787.0,5.0,220.0,7893.792608539648
5876,Ramagondanahalli,3,1475.0,2.0,55.0,3728.813559322034
5877,Ramagondanahalli,2,1125.0,2.0,75.0,6666.666666666667
5878,Ramagondanahalli,2,1151.0,2.0,42.5,3692.44135534318
5879,Ramagondanahalli,3,2257.0,3.0,155.0,6867.523260965884
5880,Ramagondanahalli,3,1500.0,3.0,100.0,6666.666666666667
5881,Ramagondanahalli,3,1680.0,2.0,68.0,4047.6190476190477
5882,Ramagondanahalli,3,1910.0,3.0,131.0,6858.638743455497
5883,Ramamurthy Nagar,4,3700.0,4.0,225.0,6081.081081081081
5884,Ramamurthy Nagar,5,3500.0,5.0,150.0,4285.714285714285
5885,Ramamurthy Nagar,2,1050.0,2.0,37.0,3523.809523809524
5886,Ramamurthy Nagar,2,1040.0,2.0,50.0,4807.692307692308
5887,Ramamurthy Nagar,3,1600.0,3.0,75.0,4687.5
5888,Ramamurthy Nagar,2,1200.0,3.0,72.0,6000.0
5889,Ramamurthy Nagar,1,360.0,1.0,26.0,7222.222222222223
5890,Ramamurthy Nagar,2,950.0,2.0,50.79,5346.315789473684
5891,Ramamurthy Nagar,3,1200.0,2.0,66.0,5500.0
5892,Ramamurthy Nagar,3,1525.0,3.0,100.0,6557.377049180328
5893,Ramamurthy Nagar,2,1200.0,2.0,80.0,6666.666666666667
5894,Ramamurthy Nagar,2,1200.0,2.0,42.0,3500.0
5895,Ramamurthy Nagar,3,1515.0,3.0,65.0,4290.42904290429
5896,Ramamurthy Nagar,2,1100.0,2.0,68.0,6181.818181818182
5897,Ramamurthy Nagar,2,1185.0,2.0,45.5,3839.662447257384
5898,Ramamurthy Nagar,2,1170.0,2.0,46.8,4000.0
5899,Ramamurthy Nagar,2,1150.0,2.0,51.0,4434.782608695652
5900,Ramamurthy Nagar,2,1200.0,2.0,48.0,4000.0
5901,Ramamurthy Nagar,3,3600.0,3.0,150.0,4166.666666666667
5902,Ramamurthy Nagar,2,600.0,3.0,45.0,7500.0
5903,Ramamurthy Nagar,2,1110.0,2.0,65.0,5855.855855855856
5904,Ramamurthy Nagar,3,1410.0,2.0,56.4,4000.0
5905,Ramamurthy Nagar,2,1200.0,2.0,78.0,6500.0
5906,Ramamurthy Nagar,3,1000.0,2.0,41.0,4100.0
5907,Ramamurthy Nagar,1,600.0,1.0,43.0,7166.666666666667
5908,Ramamurthy Nagar,2,1006.0,2.0,57.0,5666.003976143141
5909,Ramamurthy Nagar,2,1200.0,2.0,76.0,6333.333333333333
5910,Ramamurthy Nagar,3,1300.0,2.0,52.0,4000.0
5911,Ramamurthy Nagar,3,1600.0,3.0,75.0,4687.5
5912,Ramamurthy Nagar,2,700.0,2.0,33.0,4714.285714285715
5913,Ramamurthy Nagar,2,1125.0,2.0,47.0,4177.777777777777
5914,Ramamurthy Nagar,2,1000.0,2.0,62.0,6200.0
5915,Ramamurthy Nagar,2,1334.0,2.0,67.0,5022.488755622189
5916,Ramamurthy Nagar,2,1200.0,2.0,46.0,3833.3333333333335
5917,Ramamurthy Nagar,2,1200.0,2.0,57.9,4825.0
5918,Ramamurthy Nagar,3,1305.0,3.0,60.0,4597.701149425287
5919,Ramamurthy Nagar,2,1360.0,2.0,45.0,3308.823529411765
5920,Ramamurthy Nagar,2,1170.0,2.0,44.0,3760.6837606837607
5921,Ramamurthy Nagar,4,2200.0,4.0,130.0,5909.090909090909
5922,Ramamurthy Nagar,2,1050.0,2.0,51.66,4920.0
5923,Ramamurthy Nagar,4,2916.0,5.0,230.0,7887.517146776406
5924,Ramamurthy Nagar,3,2316.0,3.0,125.0,5397.2366148531955
5925,Ramamurthy Nagar,2,1101.0,2.0,50.0,4541.326067211626
5926,Ramamurthy Nagar,2,1150.0,2.0,40.0,3478.2608695652175
5927,Ramamurthy Nagar,3,1208.0,2.0,43.5,3600.9933774834435
5928,Ramamurthy Nagar,2,1050.0,2.0,37.8,3599.9999999999995
5929,Ramamurthy Nagar,2,935.0,2.0,39.0,4171.122994652406
5930,Ramamurthy Nagar,2,1200.0,2.0,68.0,5666.666666666667
5931,Ramamurthy Nagar,1,540.0,1.0,35.0,6481.481481481482
5932,Ramamurthy Nagar,2,960.0,2.0,35.0,3645.8333333333335
5933,Rayasandra,3,1314.0,2.0,63.0,4794.520547945205
5934,Rayasandra,2,1065.0,2.0,44.95,4220.657276995305
5935,Rayasandra,3,1708.0,3.0,75.0,4391.100702576113
5936,Rayasandra,3,1199.0,2.0,48.5,4045.0375312760634
5937,Rayasandra,3,1577.0,3.0,67.0,4248.57324032974
5938,Rayasandra,2,1253.0,2.0,57.0,4549.082202713487
5939,Rayasandra,1,583.0,1.0,26.9,4614.065180102916
5940,Rayasandra,2,1198.0,2.0,54.0,4507.512520868114
5941,Rayasandra,3,1555.0,3.0,75.17,4834.083601286174
5942,Rayasandra,3,1458.0,3.0,60.0,4115.22633744856
5943,Rayasandra,3,1179.0,2.0,55.0,4664.970313825275
5944,Rayasandra,3,1601.0,3.0,70.0,4372.2673329169265
5945,Rayasandra,4,1708.0,3.0,76.0,4449.648711943794
5946,Rayasandra,1,470.0,1.0,21.0,4468.085106382979
5947,Rayasandra,5,3600.0,5.0,145.0,4027.777777777778
5948,Rayasandra,3,1357.0,2.0,59.0,4347.826086956522
5949,Sahakara Nagar,4,2830.0,3.0,195.0,6890.459363957597
5950,Sahakara Nagar,3,1500.0,2.0,95.0,6333.333333333333
5951,Sahakara Nagar,2,1100.0,2.0,56.0,5090.909090909091
5952,Sahakara Nagar,2,1219.0,2.0,48.0,3937.653814602133
5953,Sahakara Nagar,3,1100.0,2.0,75.0,6818.181818181818
5954,Sahakara Nagar,3,1655.0,3.0,115.0,6948.640483383686
5955,Sahakara Nagar,2,1150.0,2.0,54.0,4695.652173913043
5956,Sahakara Nagar,2,1270.0,2.0,69.85,5499.999999999999
5957,Sahakara Nagar,2,960.0,2.0,56.0,5833.333333333333
5958,Sahakara Nagar,2,1048.0,2.0,50.0,4770.992366412213
5959,Sahakara Nagar,2,1160.0,2.0,55.0,4741.379310344828
5960,Sahakara Nagar,3,1200.0,2.0,75.0,6250.0
5961,Sahakara Nagar,4,2500.0,4.0,200.0,8000.0
5962,Sahakara Nagar,3,1914.0,3.0,179.0,9352.142110762801
5963,Sahakara Nagar,3,1500.0,3.0,125.0,8333.333333333334
5964,Sahakara Nagar,2,1100.0,2.0,55.0,5000.0
5965,Sahakara Nagar,3,1914.0,3.0,149.0,7784.743991640544
5966,Sahakara Nagar,2,1000.0,2.0,60.0,6000.0
5967,Sahakara Nagar,3,2200.0,3.0,98.0,4454.545454545455
5968,Sahakara Nagar,2,1175.0,2.0,49.0,4170.212765957447
5969,Sahakara Nagar,3,1370.0,2.0,90.0,6569.343065693431
5970,Sahakara Nagar,2,1100.0,2.0,55.0,5000.0
5971,Sahakara Nagar,3,1100.0,2.0,75.0,6818.181818181818
5972,Sahakara Nagar,2,1180.0,2.0,72.0,6101.6949152542375
5973,Sahakara Nagar,2,1200.0,2.0,60.0,5000.0
5974,Sahakara Nagar,2,1032.0,2.0,45.0,4360.46511627907
5975,Sahakara Nagar,2,1200.0,2.0,46.0,3833.3333333333335
5976,Sahakara Nagar,2,1270.0,2.0,96.0,7559.055118110236
5977,Sahakara Nagar,2,1201.0,2.0,80.0,6661.1157368859285
5978,Sahakara Nagar,2,1200.0,2.0,54.0,4500.0
5979,Sahakara Nagar,2,1291.0,2.0,72.3,5600.309837335399
5980,Sanjay nagar,2,1000.0,2.0,70.0,7000.0
5981,Sanjay nagar,2,1100.0,2.0,98.0,8909.09090909091
5982,Sanjay nagar,2,1150.0,2.0,72.2,6278.260869565217
5983,Sanjay nagar,3,1800.0,3.0,180.0,10000.0
5984,Sanjay nagar,2,630.0,1.0,35.0,5555.555555555556
5985,Sanjay nagar,5,3300.0,3.0,250.0,7575.757575757576
5986,Sanjay nagar,3,1900.0,2.0,180.0,9473.684210526315
5987,Sanjay nagar,2,1575.0,2.0,90.0,5714.285714285715
5988,Sanjay nagar,3,1450.0,3.0,75.0,5172.413793103448
5989,Sanjay nagar,3,1200.0,2.0,76.0,6333.333333333333
5990,Sanjay nagar,2,960.0,2.0,55.0,5729.166666666667
5991,Sanjay nagar,2,1050.0,2.0,59.0,5619.047619047619
5992,Sanjay nagar,2,1150.0,2.0,70.0,6086.95652173913
5993,Sanjay nagar,3,1500.0,3.0,150.0,10000.0
5994,Sanjay nagar,2,1180.0,2.0,80.0,6779.661016949152
5995,Sarakki Nagar,3,2121.0,4.0,253.0,11928.335690711929
5996,Sarakki Nagar,3,2289.0,3.0,260.0,11358.671909130624
5997,Sarakki Nagar,3,2500.0,4.0,325.0,13000.0
5998,Sarakki Nagar,3,2145.0,4.0,270.0,12587.412587412588
5999,Sarakki Nagar,3,1200.0,3.0,128.0,10666.666666666666
6000,Sarakki Nagar,3,2663.0,4.0,338.0,12692.452121667293
6001,Sarakki Nagar,3,1840.0,4.0,175.0,9510.869565217392
6002,Sarakki Nagar,4,3131.0,4.0,349.0,11146.598530820824
6003,Sarakki Nagar,4,3126.0,5.0,345.0,11036.468330134358
6004,Sarakki Nagar,4,3124.0,6.0,349.0,11171.574903969271
6005,Sarjapur,3,2250.0,3.0,148.0,6577.777777777777
6006,Sarjapur,3,1600.0,3.0,75.0,4687.5
6007,Sarjapur,2,1242.5,2.0,43.49,3500.201207243461
6008,Sarjapur,2,913.0,2.0,32.0,3504.9288061336256
6009,Sarjapur,2,1128.0,2.0,60.0,5319.148936170212
6010,Sarjapur,2,1185.0,2.0,47.0,3966.2447257383965
6011,Sarjapur,3,900.0,2.0,42.0,4666.666666666667
6012,Sarjapur,1,649.5,1.0,17.535,2699.7690531177827
6013,Sarjapur,2,1020.0,2.0,35.0,3431.372549019608
6014,Sarjapur,2,1195.0,2.0,42.0,3514.644351464435
6015,Sarjapur,2,1240.0,2.0,44.0,3548.3870967741937
6016,Sarjapur,4,1550.0,2.0,65.0,4193.548387096775
6017,Sarjapur,2,950.0,2.0,32.5,3421.0526315789475
6018,Sarjapur,3,1285.0,2.0,68.0,5291.828793774319
6019,Sarjapur,3,1525.0,2.0,48.0,3147.5409836065573
6020,Sarjapur,2,925.0,2.0,25.0,2702.7027027027025
6021,Sarjapur,4,3190.0,3.0,160.0,5015.673981191223
6022,Sarjapur,2,1215.0,2.0,40.0,3292.1810699588477
6023,Sarjapur,4,2540.0,4.0,115.0,4527.55905511811
6024,Sarjapur,3,1200.0,3.0,78.0,6500.0
6025,Sarjapur,2,1000.0,2.0,30.0,3000.0
6026,Sarjapur,2,1157.0,2.0,40.0,3457.216940363008
6027,Sarjapur,3,2238.0,3.0,140.0,6255.585344057194
6028,Sarjapur,3,2020.0,3.0,85.0,4207.920792079208
6029,Sarjapur,4,2885.0,3.0,185.0,6412.478336221837
6030,Sarjapur,4,1917.0,3.0,60.0,3129.8904538341158
6031,Sarjapur,2,1240.0,2.0,44.3,3572.5806451612902
6032,Sarjapur,1,625.0,1.0,19.0,3040.0
6033,Sarjapur,4,2585.5,4.0,139.5,5395.4747631019145
6034,Sarjapur,2,940.0,2.0,25.38,2700.0
6035,Sarjapur,4,2100.0,3.0,125.0,5952.380952380952
6036,Sarjapur,2,913.0,2.0,36.0,3943.0449069003284
6037,Sarjapur,3,1404.0,2.0,53.35,3799.8575498575497
6038,Sarjapur,3,1830.0,3.0,88.0,4808.743169398907
6039,Sarjapur,3,1364.0,2.0,56.0,4105.571847507332
6040,Sarjapur,2,1124.0,2.0,30.35,2700.1779359430607
6041,Sarjapur,2,1044.0,2.0,32.0,3065.1340996168583
6042,Sarjapur,1,650.0,1.0,19.87,3056.923076923077
6043,Sarjapur,2,1175.0,2.0,42.0,3574.468085106383
6044,Sarjapur,2,1240.0,2.0,43.1,3475.8064516129034
6045,Sarjapur,3,1170.0,2.0,35.41,3026.495726495726
6046,Sarjapur,2,1032.0,2.0,42.0,4069.767441860465
6048,Sarjapur,2,1044.0,2.0,34.0,3256.704980842912
6049,Sarjapur,3,1200.0,3.0,76.13,6344.166666666667
6050,Sarjapur,2,1200.0,2.0,62.0,5166.666666666667
6051,Sarjapur,2,900.0,2.0,27.98,3108.8888888888887
6052,Sarjapur,4,2970.0,3.0,130.0,4377.104377104377
6053,Sarjapur,2,1205.0,2.0,29.0,2406.639004149378
6054,Sarjapur,2,850.0,2.0,32.0,3764.705882352941
6055,Sarjapur,2,1175.0,2.0,41.68,3547.2340425531916
6056,Sarjapur,3,1575.0,3.0,55.0,3492.063492063492
6057,Sarjapur,2,920.0,2.0,33.0,3586.9565217391305
6058,Sarjapur,3,1445.0,3.0,50.0,3460.2076124567475
6059,Sarjapur,2,1150.0,2.0,41.0,3565.217391304348
6060,Sarjapur,2,1200.0,2.0,42.6,3550.0
6061,Sarjapur,3,1333.0,3.0,50.0,3750.9377344336085
6062,Sarjapur,2,1044.0,2.0,36.0,3448.2758620689656
6063,Sarjapur,2,950.0,2.0,35.0,3684.2105263157896
6064,Sarjapur,4,2585.5,4.0,115.0,4447.882421195127
6065,Sarjapur,3,2172.0,3.0,100.0,4604.051565377532
6066,Sarjapur,1,633.0,1.0,17.09,2699.8420221169035
6067,Sarjapur,3,1500.0,5.0,95.0,6333.333333333333
6068,Sarjapur,2,1451.0,2.0,87.0,5995.864920744314
6069,Sarjapur,4,2400.0,3.0,140.0,5833.333333333333
6070,Sarjapur,3,1525.0,2.0,68.0,4459.016393442623
6071,Sarjapur,2,1095.0,2.0,45.0,4109.58904109589
6072,Sarjapur,3,1425.0,3.0,57.0,4000.0
6073,Sarjapur  Road,3,2497.0,3.0,140.0,5606.728073688426
6074,Sarjapur  Road,3,1787.0,3.0,98.29,5500.279798545048
6075,Sarjapur  Road,3,1787.0,3.0,125.0,6994.963626189144
6076,Sarjapur  Road,2,984.0,2.0,44.28,4500.0
6077,Sarjapur  Road,2,1035.0,2.0,49.2,4753.623188405797
6078,Sarjapur  Road,4,1863.0,3.0,104.0,5582.393988191089
6079,Sarjapur  Road,2,1000.0,2.0,67.0,6700.0
6080,Sarjapur  Road,2,1346.0,2.0,74.03,5500.0
6081,Sarjapur  Road,2,1195.0,2.0,70.0,5857.740585774059
6082,Sarjapur  Road,3,1550.0,3.0,100.0,6451.612903225807
6083,Sarjapur  Road,3,1600.0,3.0,86.0,5375.0
6084,Sarjapur  Road,3,2100.0,3.0,125.0,5952.380952380952
6085,Sarjapur  Road,2,1210.0,2.0,58.0,4793.388429752066
6086,Sarjapur  Road,3,1691.0,3.0,113.0,6682.436428149024
6087,Sarjapur  Road,2,1278.0,2.0,95.0,7433.489827856025
6088,Sarjapur  Road,3,2238.0,3.0,140.0,6255.585344057194
6089,Sarjapur  Road,3,1800.0,3.0,110.0,6111.111111111111
6090,Sarjapur  Road,2,1115.0,2.0,50.0,4484.304932735426
6091,Sarjapur  Road,2,1346.0,2.0,61.92,4600.297176820208
6092,Sarjapur  Road,3,1984.0,4.0,146.0,7358.870967741936
6093,Sarjapur  Road,2,1035.0,2.0,45.0,4347.826086956522
6094,Sarjapur  Road,2,1128.0,2.0,59.0,5230.49645390071
6095,Sarjapur  Road,3,1495.0,2.0,64.0,4280.936454849499
6096,Sarjapur  Road,3,1700.0,3.0,110.0,6470.588235294118
6097,Sarjapur  Road,3,1157.0,2.0,75.0,6482.281763180639
6098,Sarjapur  Road,2,1282.0,2.0,72.0,5616.224648985959
6099,Sarjapur  Road,4,4111.0,4.0,310.0,7540.744344441741
6100,Sarjapur  Road,4,3430.0,6.0,228.5,6661.807580174927
6101,Sarjapur  Road,4,3900.0,4.0,300.0,7692.307692307692
6102,Sarjapur  Road,2,1300.0,2.0,60.0,4615.384615384615
6103,Sarjapur  Road,2,1000.0,2.0,40.0,4000.0
6104,Sarjapur  Road,2,1050.0,2.0,62.0,5904.761904761905
6105,Sarjapur  Road,3,1700.0,3.0,135.0,7941.176470588235
6106,Sarjapur  Road,3,1691.0,3.0,119.0,7037.25606150207
6107,Sarjapur  Road,3,1846.0,3.0,140.0,7583.965330444204
6108,Sarjapur  Road,3,1200.0,3.0,95.0,7916.666666666667
6109,Sarjapur  Road,3,1929.0,4.0,103.0,5339.554173146708
6110,Sarjapur  Road,2,1155.0,2.0,58.0,5021.645021645022
6111,Sarjapur  Road,3,1819.0,3.0,100.0,5497.526113249038
6112,Sarjapur  Road,3,1845.0,4.0,110.0,5962.059620596206
6113,Sarjapur  Road,2,1233.0,2.0,77.65,6297.6480129764805
6114,Sarjapur  Road,4,4395.0,4.0,242.0,5506.257110352673
6115,Sarjapur  Road,3,1220.0,3.0,56.0,4590.163934426229
6116,Sarjapur  Road,4,3750.0,6.0,290.0,7733.333333333333
6117,Sarjapur  Road,3,1428.0,2.0,66.0,4621.848739495798
6118,Sarjapur  Road,3,1680.0,3.0,112.0,6666.666666666667
6119,Sarjapur  Road,2,1255.0,2.0,92.0,7330.677290836654
6120,Sarjapur  Road,3,1220.0,3.0,58.0,4754.098360655737
6121,Sarjapur  Road,2,1311.0,2.0,78.0,5949.656750572082
6122,Sarjapur  Road,3,1220.0,3.0,56.0,4590.163934426229
6123,Sarjapur  Road,3,1157.0,2.0,75.0,6482.281763180639
6124,Sarjapur  Road,2,1145.0,2.0,75.0,6550.218340611354
6125,Sarjapur  Road,3,1300.0,2.0,70.0,5384.615384615385
6126,Sarjapur  Road,2,1390.0,2.0,62.0,4460.431654676259
6127,Sarjapur  Road,3,1725.0,3.0,90.0,5217.391304347826
6129,Sarjapur  Road,3,2180.0,3.0,170.0,7798.165137614679
6130,Sarjapur  Road,2,1084.0,2.0,55.0,5073.8007380073805
6131,Sarjapur  Road,3,1220.0,3.0,62.0,5081.9672131147545
6132,Sarjapur  Road,3,1750.0,3.0,110.0,6285.714285714285
6133,Sarjapur  Road,3,1888.0,4.0,95.0,5031.779661016949
6134,Sarjapur  Road,3,1300.0,3.0,60.0,4615.384615384615
6135,Sarjapur  Road,3,1200.0,3.0,70.0,5833.333333333333
6136,Sarjapur  Road,3,2600.0,3.0,200.0,7692.307692307692
6137,Sarjapur  Road,5,5965.0,5.0,385.0,6454.316848281643
6138,Sarjapur  Road,1,685.0,1.0,40.0,5839.41605839416
6139,Sarjapur  Road,2,915.0,2.0,38.0,4153.005464480874
6140,Sarjapur  Road,3,2720.0,5.0,210.0,7720.588235294118
6141,Sarjapur  Road,2,1241.0,2.0,82.0,6607.57453666398
6142,Sarjapur  Road,2,984.0,2.0,45.91,4665.650406504065
6143,Sarjapur  Road,2,1400.0,2.0,68.0,4857.142857142857
6144,Sarjapur  Road,4,3785.0,6.0,280.0,7397.622192866578
6145,Sarjapur  Road,1,835.0,1.0,46.95,5622.754491017964
6146,Sarjapur  Road,2,1280.0,2.0,76.0,5937.5
6147,Sarjapur  Road,2,1145.0,2.0,49.5,4323.144104803493
6148,Sarjapur  Road,3,1470.0,3.0,62.0,4217.687074829932
6149,Sarjapur  Road,2,1263.0,2.0,78.0,6175.771971496437
6150,Sarjapur  Road,3,1691.0,3.0,98.0,5795.38734476641
6151,Sarjapur  Road,4,3416.5,6.0,143.0,4185.570027806234
6152,Sarjapur  Road,2,1308.0,2.0,83.0,6345.565749235474
6153,Sarjapur  Road,3,1592.0,3.0,91.0,5716.08040201005
6154,Sarjapur  Road,2,1016.0,2.0,45.0,4429.133858267716
6155,Sarjapur  Road,2,1150.0,2.0,77.0,6695.652173913043
6156,Sarjapur  Road,3,1965.0,3.0,120.0,6106.8702290076335
6157,Sarjapur  Road,3,2275.0,4.0,180.0,7912.087912087912
6158,Sarjapur  Road,2,985.0,2.0,49.0,4974.619289340101
6159,Sarjapur  Road,2,1418.0,2.0,78.0,5500.705218617772
6160,Sarjapur  Road,2,1200.0,2.0,93.0,7750.0
6161,Sarjapur  Road,3,1586.0,3.0,70.0,4413.619167717528
6162,Sarjapur  Road,2,1260.0,2.0,53.0,4206.349206349207
6163,Sarjapur  Road,2,1115.0,2.0,60.0,5381.165919282511
6164,Sarjapur  Road,3,1525.0,2.0,87.0,5704.918032786885
6165,Sarjapur  Road,2,1346.0,2.0,71.32,5298.662704309063
6166,Sarjapur  Road,5,3905.0,7.0,290.0,7426.376440460947
6167,Sarjapur  Road,2,915.0,2.0,37.0,4043.7158469945357
6168,Sarjapur  Road,1,715.0,1.0,29.0,4055.944055944056
6169,Sarjapur  Road,2,1230.0,2.0,94.5,7682.926829268293
6170,Sarjapur  Road,3,1750.0,3.0,99.0,5657.142857142857
6171,Sarjapur  Road,2,1145.0,2.0,62.0,5414.847161572053
6172,Sarjapur  Road,3,1500.0,3.0,88.0,5866.666666666667
6173,Sarjapur  Road,2,1190.0,2.0,50.0,4201.680672268908
6174,Sarjapur  Road,3,1846.0,3.0,145.0,7854.821235102925
6175,Sarjapur  Road,2,1067.0,2.0,60.0,5623.242736644798
6176,Sarjapur  Road,5,3200.0,5.0,140.0,4375.0
6177,Sarjapur  Road,3,1700.0,3.0,95.0,5588.235294117647
6178,Sarjapur  Road,2,1230.0,2.0,65.0,5284.552845528456
6179,Sarjapur  Road,3,1939.0,3.0,98.0,5054.151624548736
6180,Sarjapur  Road,4,3785.0,5.0,280.0,7397.622192866578
6181,Sarjapur  Road,3,2556.0,3.0,169.0,6611.89358372457
6182,Sarjapur  Road,2,1278.0,2.0,90.0,7042.2535211267605
6183,Sarjapur  Road,2,984.0,2.0,45.91,4665.650406504065
6184,Sarjapur  Road,2,1305.0,2.0,99.0,7586.206896551724
6185,Sarjapur  Road,3,1755.0,3.0,122.0,6951.5669515669515
6187,Sarjapur  Road,2,1120.0,2.0,50.0,4464.285714285715
6188,Sarjapur  Road,3,1700.0,3.0,93.5,5500.0
6189,Sarjapur  Road,3,1403.0,3.0,56.0,3991.4468995010693
6190,Sarjapur  Road,2,1060.0,2.0,55.0,5188.679245283019
6191,Sarjapur  Road,3,1455.0,2.0,98.0,6735.395189003437
6192,Sarjapur  Road,3,1850.0,3.0,140.0,7567.5675675675675
6193,Sarjapur  Road,1,950.0,1.0,39.9,4200.0
6194,Sarjapur  Road,3,1826.0,3.0,130.0,7119.386637458927
6195,Sarjapur  Road,2,1115.0,2.0,50.0,4484.304932735426
6196,Sarjapur  Road,3,1220.0,3.0,58.0,4754.098360655737
6197,Sarjapur  Road,3,1660.0,2.0,116.0,6987.951807228916
6198,Sarjapur  Road,3,1700.0,3.0,108.0,6352.941176470588
6199,Sarjapur  Road,3,1539.0,3.0,85.0,5523.066926575699
6200,Sarjapur  Road,3,1489.0,2.0,82.0,5507.051712558764
6201,Sarjapur  Road,3,1550.0,2.0,69.75,4500.0
6202,Sarjapur  Road,2,1200.0,2.0,75.0,6250.0
6203,Sarjapur  Road,2,1115.0,2.0,50.0,4484.304932735426
6204,Sarjapur  Road,2,1308.0,2.0,58.86,4500.0
6205,Sarjapur  Road,2,920.0,2.0,40.0,4347.826086956522
6206,Sarjapur  Road,3,3044.0,3.0,183.0,6011.826544021025
6207,Sarjapur  Road,3,1163.0,2.0,62.0,5331.04041272571
6208,Sarjapur  Road,3,3004.0,4.0,158.0,5259.65379494008
6209,Sarjapur  Road,3,1877.0,4.0,150.0,7991.475759190197
6210,Sarjapur  Road,2,1115.0,2.0,50.0,4484.304932735426
6211,Sarjapur  Road,2,1229.0,2.0,70.0,5695.6875508543535
6212,Sarjapur  Road,2,1342.0,2.0,70.0,5216.095380029807
6213,Sarjapur  Road,3,1711.0,3.0,110.0,6428.988895382817
6214,Sarjapur  Road,3,1484.0,2.0,65.0,4380.053908355795
6215,Sarjapur  Road,2,1115.0,2.0,50.0,4484.304932735426
6216,Sarjapur  Road,3,1220.0,3.0,57.0,4672.131147540984
6217,Sarjapur  Road,2,1050.0,2.0,63.5,6047.619047619048
6218,Sarjapur  Road,2,1350.0,2.0,102.0,7555.555555555556
6219,Sarjapur  Road,4,2990.0,4.0,240.0,8026.755852842809
6220,Sarjapur  Road,2,1035.0,2.0,49.0,4734.299516908212
6221,Sarjapur  Road,3,1457.0,3.0,85.0,5833.905284831846
6222,Sarjapur  Road,3,1685.0,3.0,135.0,8011.86943620178
6223,Sarjapur  Road,2,1350.0,2.0,68.0,5037.037037037037
6224,Sarjapur  Road,3,1200.0,3.0,70.0,5833.333333333333
6225,Sarjapur  Road,3,1157.0,2.0,53.99,4666.3785652549695
6226,Sarjapur  Road,3,1385.0,3.0,55.0,3971.1191335740073
6227,Sarjapur  Road,3,1700.0,3.0,79.9,4700.000000000001
6228,Sarjapur  Road,2,984.0,2.0,55.0,5589.430894308943
6229,Sarjapur  Road,4,1864.0,3.0,105.0,5633.0472103004295
6230,Sarjapur  Road,3,1157.0,2.0,57.84,4999.1356957649095
6231,Sarjapur  Road,4,3385.5,6.0,142.0,4194.358292718948
6232,Sarjapur  Road,2,1320.0,2.0,100.0,7575.757575757576
6233,Sarjapur  Road,3,1984.0,4.0,145.0,7308.467741935484
6235,Sarjapur  Road,4,1800.0,3.0,90.0,5000.0
6236,Sarjapur  Road,5,7800.0,6.0,385.0,4935.897435897436
6237,Sarjapur  Road,3,1550.0,2.0,89.0,5741.935483870968
6238,Sarjapur  Road,4,2425.0,5.0,201.0,8288.659793814433
6239,Sarjapur  Road,3,1691.0,3.0,113.0,6682.436428149024
6240,Sarjapur  Road,3,2070.0,4.0,160.0,7729.468599033817
6241,Sarjapur  Road,3,1220.0,3.0,56.0,4590.163934426229
6242,Sarjapur  Road,3,1435.0,3.0,90.0,6271.777003484321
6243,Sarjapur  Road,2,1194.0,2.0,51.0,4271.356783919598
6244,Sarjapur  Road,2,1262.0,2.0,67.0,5309.033280507131
6245,Sarjapur  Road,3,1693.0,3.0,125.0,7383.343177790904
6246,Sarjapur  Road,3,1826.0,3.0,125.0,6845.564074479737
6247,Sarjapur  Road,3,1660.0,3.0,116.0,6987.951807228916
6248,Sarjapur  Road,2,1060.0,2.0,50.0,4716.981132075472
6249,Sarjapur  Road,3,1830.0,3.0,119.0,6502.732240437159
6250,Sarjapur  Road,2,984.0,2.0,45.91,4665.650406504065
6251,Sarjapur  Road,3,1929.0,4.0,101.0,5235.873509590461
6252,Sarjapur  Road,3,1525.0,2.0,65.0,4262.295081967213
6253,Sarjapur  Road,4,2900.0,4.0,240.0,8275.862068965518
6254,Sarjapur  Road,2,1059.0,2.0,68.0,6421.152030217186
6255,Sarjapur  Road,3,1577.0,3.0,65.0,4121.750158528852
6256,Sarjapur  Road,3,1157.0,2.0,74.0,6395.851339671564
6257,Sarjapur  Road,3,1700.0,3.0,118.0,6941.176470588235
6258,Sarjapur  Road,3,1691.0,3.0,120.0,7096.392667060911
6259,Sarjapur  Road,3,1929.0,3.0,103.0,5339.554173146708
6260,Sarjapur  Road,2,1308.0,2.0,75.0,5733.94495412844
6261,Sarjapur  Road,3,1580.0,3.0,125.0,7911.392405063291
6262,Sarjapur  Road,3,1797.0,4.0,95.0,5286.588759042849
6263,Sarjapur  Road,3,1763.25,3.0,98.0,5557.918616191691
6264,Sarjapur  Road,3,1826.0,3.0,130.0,7119.386637458927
