,location,bhk,total_area,bath,balcony,price,price_per_sqft
3633,Margondanahalli,2,1152.0,1.0,0.0,6600000.0,5729.166666666667
3634,Margondanahalli,2,1200.0,2.0,1.0,6500000.0,5416.666666666667
3635,Margondanahalli,2,1050.0,2.0,0.0,5800000.0,5523.809523809524
3636,Margondanahalli,2,1160.0,2.0,1.0,6500000.0,5603.448275862069
3637,Margondanahalli,2,1334.0,2.0,1.0,6776000.000000001,5079.460269865068
3638,Marsur,3,1000.0,4.0,3.0,6600000.0,6600.0
3644,Mico Layout,2,1125.0,2.0,2.0,4000000.0,3555.5555555555557
3645,Mico Layout,1,800.0,1.0,1.0,2950000.0,3687.5
3646,Mico Layout,3,1250.0,2.0,2.0,4400000.0,3520.0
3647,Mico Layout,3,1670.0,3.0,2.0,5900000.0,3532.934131736527
3648,Mico Layout,2,1140.0,2.0,2.0,4300000.0,3771.9298245614036
3649,Munnekollal,2,1170.0,2.0,2.0,5200000.0,4444.444444444444
3650,Munnekollal,2,1102.0,2.0,2.0,5367000.0,4870.235934664247
3651,Munnekollal,3,1390.0,3.0,2.0,6800000.0,4892.086330935252
3652,Munnekollal,2,1200.0,2.0,2.0,4950000.0,4125.0
3653,Munnekollal,2,950.0,2.0,1.0,4650000.0,4894.736842105263
3654,Munnekollal,3,1560.0,3.0,3.0,7500000.0,4807.692307692308
3655,Munnekollal,2,1210.0,2.0,3.0,7500000.0,6198.347107438017
3656,Munnekollal,3,1750.0,3.0,3.0,8650000.0,4942.857142857143
3657,Munnekollal,3,1385.0,2.0,2.0,6650000.0,4801.444043321299
3658,Munnekollal,2,1080.0,2.0,2.0,4500000.0,4166.666666666667
3659,Munnekollal,2,1170.0,2.0,2.0,5900000.0,5042.735042735043
3660,Munnekollal,3,1800.0,3.0,3.0,6500000.0,3611.1111111111113
3661,Munnekollal,3,1540.0,2.0,3.0,7000000.0,4545.454545454545
3662,Munnekollal,3,1200.0,2.0,1.0,5790000.0,4825.0
3663,Munnekollal,2,1030.0,2.0,1.0,5036000.0,4889.320388349514
3664,Murugeshpalya,2,1296.0,2.0,1.0,8100000.0,6250.0
3665,Murugeshpalya,3,1550.0,3.0,2.0,7400000.0,4774.193548387097
3666,Murugeshpalya,3,1845.0,3.0,3.0,9100000.0,4932.249322493225
3667,Murugeshpalya,3,1600.0,2.0,1.0,6500000.0,4062.5
3668,Murugeshpalya,3,1344.0,2.0,0.0,5600000.0,4166.666666666667
3669,Murugeshpalya,3,1500.0,2.0,0.0,7000000.0,4666.666666666667
3670,Murugeshpalya,3,1855.0,3.0,3.0,9600000.0,5175.202156334231
3671,Murugeshpalya,2,1175.0,2.0,2.0,7500000.0,6382.978723404255
3672,Mysore Road,2,1175.0,2.0,2.0,7350000.0,6255.31914893617
3673,Mysore Road,3,1710.0,4.0,2.0,9131000.0,5339.766081871345
3674,Mysore Road,2,1020.0,2.0,1.0,4895000.0,4799.019607843137
3675,Mysore Road,2,1200.0,2.0,1.0,8500000.0,7083.333333333333
3676,Mysore Road,2,1175.0,2.0,1.0,7350000.0,6255.31914893617
3677,Mysore Road,2,1070.0,2.0,1.0,4500000.0,4205.607476635514
3678,Mysore Road,2,1239.0,2.0,1.0,5300000.0,4277.643260694108
3679,Mysore Road,2,1060.0,2.0,1.0,6200000.0,5849.056603773585
3680,Mysore Road,2,980.0,2.0,1.0,4547000.0,4639.7959183673465
3681,Mysore Road,2,883.0,2.0,1.0,4000000.0,4530.011325028313
3682,Mysore Road,3,1525.0,3.0,2.0,9600000.0,6295.081967213115
3683,Mysore Road,2,1200.0,2.0,3.0,6500000.0,5416.666666666667
3684,Mysore Road,3,1340.0,2.0,2.0,6431000.0,4799.253731343284
3685,Mysore Road,3,1082.0,3.0,1.0,5050000.0,4667.28280961183
3686,Mysore Road,3,1340.0,2.0,3.0,6431000.0,4799.253731343284
3687,Mysore Road,3,1512.0,2.0,2.0,11000000.0,7275.132275132275
3688,Mysore Road,2,883.0,2.0,1.0,4095000.0000000005,4637.5990939977355
3689,Mysore Road,2,1070.0,2.0,1.0,4965000.0,4640.186915887851
3690,Mysore Road,2,900.0,2.0,0.0,6500000.0,7222.222222222223
3691,Mysore Road,3,1082.0,3.0,2.0,5000000.0,4621.072088724584
3692,Mysore Road,2,883.0,2.0,1.0,5000000.0,5662.5141562853905
3693,Mysore Road,2,1155.0,2.0,1.0,5100000.0,4415.584415584415
3694,Mysore Road,2,1003.0,2.0,1.0,4300000.0,4287.138584247258
3695,Mysore Road,2,1237.0,2.0,2.0,7300000.0,5901.3742926434925
3696,Mysore Road,2,883.0,2.0,1.0,4500000.0,5096.262740656852
3697,Mysore Road,2,1170.0,2.0,2.0,6500000.0,5555.555555555556
3698,Mysore Road,2,1029.5,2.0,0.0,5085500.0,4939.776590577951
3699,Mysore Road,2,940.0,2.0,1.0,4361000.0,4639.36170212766
3700,Mysore Road,3,1500.0,3.0,2.0,7400000.0,4933.333333333333
3701,Mysore Road,2,1020.0,2.0,2.0,4895000.0,4799.019607843137
3702,Mysore Road,3,1568.0,2.0,2.0,10000000.0,6377.551020408163
3703,Mysore Road,3,1410.0,2.0,2.0,6400000.0,4539.007092198582
3704,Mysore Road,3,1560.0,2.0,1.0,8330000.0,5339.74358974359
3705,Mysore Road,2,1175.0,2.0,2.0,7050000.0,6000.0
3706,Mysore Road,3,1080.0,2.0,1.0,6000000.0,5555.555555555556
3707,Mysore Road,3,1500.0,3.0,2.0,7000000.0,4666.666666666667
3708,Mysore Road,2,883.0,2.0,1.0,3700000.0,4190.260475651189
3709,Mysore Road,3,1082.0,2.0,1.0,4500000.0,4158.964879852126
3710,NGR Layout,2,1020.0,2.0,1.0,4590000.0,4500.0
3711,NGR Layout,2,1105.0,2.0,2.0,4973000.0,4500.4524886877825
3712,NGR Layout,2,1022.0,2.0,1.0,4590000.0,4491.19373776908
3713,NGR Layout,2,1019.0,2.0,1.0,4590000.0,4504.41609421001
3714,NGR Layout,2,1020.0,2.0,1.0,4600000.0,4509.803921568628
3715,NGR Layout,2,1021.0,2.0,2.0,4600000.0,4505.386875612145
3716,NGR Layout,2,1021.0,2.0,2.0,4590000.0,4495.592556317336
3717,NRI Layout,3,1565.0,2.0,2.0,7500000.0,4792.332268370607
3718,NRI Layout,5,2500.0,5.0,3.0,13000000.0,5200.0
3719,NRI Layout,2,1125.0,2.0,2.0,4556000.0,4049.777777777778
3720,NRI Layout,4,2150.0,4.0,2.0,11500000.0,5348.837209302325
3721,NRI Layout,2,1250.0,2.0,0.0,7500000.0,6000.0
3722,NRI Layout,3,1789.0,3.0,3.0,7500000.0,4192.286193404137
3723,NRI Layout,2,2400.0,2.0,1.0,12500000.0,5208.333333333333
3724,Nagarbhavi,3,1630.0,2.0,1.0,9800000.0,6012.269938650306
3725,Nagarbhavi,3,1350.0,3.0,2.0,15000000.0,11111.111111111111
3726,Nagarbhavi,2,1200.0,2.0,1.0,15000000.0,12500.0
3727,Nagarbhavi,3,2400.0,3.0,0.0,16000000.0,6666.666666666667
3729,Nagarbhavi,2,1055.0,2.0,2.0,5500000.0,5213.270142180095
3730,Nagarbhavi,2,1223.0,2.0,1.0,6000000.0,4905.968928863451
3731,Nagarbhavi,2,956.0,2.0,1.0,4900000.0,5125.523012552301
3732,Nagarbhavi,2,1200.0,2.0,1.0,15000000.0,12500.0
3733,Nagarbhavi,3,1400.0,2.0,1.0,8500000.0,6071.428571428572
3734,Nagarbhavi,3,1515.0,2.0,1.0,7900000.0,5214.521452145214
3735,Nagarbhavi,1,300.0,1.0,1.0,2000000.0,6666.666666666667
3736,Nagarbhavi,1,710.0,2.0,2.0,4000000.0,5633.802816901409
3737,Nagarbhavi,3,1850.0,3.0,2.0,8800000.0,4756.756756756757
3738,Nagarbhavi,2,1020.0,2.0,2.0,5500000.0,5392.156862745098
3739,Nagarbhavi,3,1850.0,3.0,2.0,9000000.0,4864.864864864865
3740,Nagarbhavi,2,1120.0,2.0,3.0,5300000.0,4732.142857142857
3741,Nagarbhavi,3,1850.0,2.0,2.0,8800000.0,4756.756756756757
3742,Nagarbhavi,3,1850.0,2.0,2.0,8900000.0,4810.810810810811
3743,Nagarbhavi,2,1190.0,2.0,2.0,6300000.0,5294.117647058823
3744,Nagarbhavi,2,1050.0,2.0,1.0,8000000.0,7619.047619047619
3746,Nagarbhavi,5,2500.0,3.0,2.0,18000000.0,7200.0
3747,Nagarbhavi,3,1350.0,3.0,0.0,6000000.0,4444.444444444444
3749,Nagarbhavi,3,1635.0,3.0,3.0,8500000.0,5198.7767584097855
3750,Nagarbhavi,3,1400.0,2.0,2.0,13500000.0,9642.857142857143
3751,Nagarbhavi,3,2200.0,2.0,3.0,9900000.0,4500.0
3752,Nagarbhavi,2,1080.0,2.0,1.0,4900000.0,4537.037037037037
3753,Nagarbhavi,4,1800.0,3.0,0.0,18000000.0,10000.0
3755,Nagarbhavi,2,1225.0,2.0,3.0,5800000.0,4734.693877551021
3756,Nagasandra,2,980.0,2.0,1.0,4800000.0,4897.959183673469
3757,Nagasandra,3,1470.0,2.0,2.0,11000000.0,7482.993197278912
3758,Nagasandra,4,1310.0,3.0,3.0,9500000.0,7251.908396946565
3759,Nagasandra,4,2400.0,4.0,1.0,14500000.0,6041.666666666667
3761,Nagasandra,3,1650.0,3.0,2.0,9500000.0,5757.575757575758
3762,Nagasandra,2,1500.0,2.0,0.0,9100000.0,6066.666666666667
3763,Nagavara,4,2172.65,3.0,3.0,12000000.0,5523.208984419948
3764,Nagavara,3,1545.0,2.0,1.0,5800000.0,3754.045307443366
3765,Nagavara,2,936.0,2.0,0.0,4020000.0000000005,4294.871794871795
3766,Nagavara,2,1125.0,2.0,2.0,4450000.0,3955.5555555555557
3767,Nagavara,2,1315.0,2.0,2.0,7000000.0,5323.19391634981
3768,Nagavara,2,1077.0,2.0,1.0,5000000.0,4642.525533890436
3769,Nagavara,4,2496.0,4.0,2.0,12500000.0,5008.01282051282
3770,Nagavara,2,1110.0,2.0,2.0,4495000.0,4049.5495495495497
3771,Nagavara,2,1247.0,2.0,1.0,5856000.0,4696.0705693664795
3772,Nagavarapalya,2,1392.0,2.0,1.0,9900000.0,7112.068965517241
3773,Nagavarapalya,1,705.0,1.0,1.0,5250000.0,7446.808510638298
3774,Nagavarapalya,1,705.0,1.0,1.0,5700000.0,8085.106382978724
3775,Nagavarapalya,1,705.0,1.0,1.0,5500000.0,7801.418439716312
3776,Nagavarapalya,1,705.0,1.0,1.0,5700000.0,8085.106382978724
3777,Nagavarapalya,2,1260.0,2.0,2.0,8550000.0,6785.714285714285
3778,Narayanapura,3,1485.0,3.0,2.0,8500000.0,5723.905723905724
3779,Narayanapura,3,2357.0,3.0,2.0,13500000.0,5727.619855748833
3780,Narayanapura,3,2357.0,3.0,2.0,13500000.0,5727.619855748833
3781,Neeladri Nagar,2,1053.0,2.0,1.0,4500000.0,4273.504273504273
3782,Neeladri Nagar,1,674.0,1.0,1.0,2100000.0,3115.727002967359
3783,Neeladri Nagar,3,1167.0,2.0,1.0,3800000.0,3256.212510711225
3784,Neeladri Nagar,2,1060.0,2.0,0.0,3500000.0,3301.8867924528304
3785,Neeladri Nagar,1,640.0,1.0,1.0,2050000.0,3203.125
3786,Neeladri Nagar,10,4000.0,12.0,1.0,16000000.0,4000.0
3787,Nehru Nagar,4,2363.0,5.0,2.0,12000000.0,5078.290308929327
3788,Nehru Nagar,4,2342.0,3.0,2.0,11500000.0,4910.333048676345
3789,Nehru Nagar,3,1374.0,3.0,2.0,7200000.0,5240.174672489083
3790,Nehru Nagar,3,1674.0,3.0,1.0,9000000.0,5376.344086021505
3791,Nehru Nagar,3,1269.0,2.0,2.0,6300000.0,4964.5390070921985
3792,Nehru Nagar,2,1100.0,2.0,2.0,5000000.0,4545.454545454545
3793,Nehru Nagar,3,1674.0,3.0,1.0,8100000.0,4838.709677419355
3794,OMBR Layout,3,2420.0,3.0,2.0,18500000.0,7644.628099173554
3795,OMBR Layout,2,1078.0,2.0,3.0,6500000.0,6029.684601113173
3796,OMBR Layout,2,1101.0,2.0,2.0,6550000.0,5949.13714804723
3797,OMBR Layout,2,1041.0,2.0,2.0,6550000.0,6292.026897214217
3798,OMBR Layout,2,1300.0,2.0,2.0,8000000.0,6153.846153846154
3799,OMBR Layout,2,1085.0,2.0,1.0,6400000.0,5898.617511520737
3800,OMBR Layout,3,1855.0,3.0,2.0,14500000.0,7816.711590296496
3801,OMBR Layout,3,1730.0,3.0,1.0,9300000.0,5375.722543352601
3802,OMBR Layout,2,1165.0,2.0,2.0,8850000.0,7596.56652360515
3803,OMBR Layout,2,1101.0,2.0,2.0,6600000.0,5994.550408719346
3804,OMBR Layout,4,3400.0,4.0,2.0,27500000.0,8088.235294117647
3805,Old Airport Road,4,2732.0,4.0,1.0,20400000.0,7467.0571010248905
3806,Old Airport Road,4,3356.0,4.0,1.0,25100000.0,7479.141835518474
3807,Old Airport Road,4,2774.0,4.0,1.0,20700000.0,7462.148521989906
3808,Old Airport Road,4,2690.0,4.0,3.0,19100000.0,7100.371747211896
3809,Old Airport Road,4,2690.0,4.0,3.0,19900000.0,7397.769516728625
3810,Old Airport Road,2,1150.0,2.0,1.0,9000000.0,7826.086956521739
3811,Old Airport Road,4,2690.0,4.0,3.0,19100000.0,7100.371747211896
3812,Old Airport Road,4,2658.0,5.0,3.0,18700000.0,7035.364936042137
3813,Old Airport Road,4,2774.0,4.0,3.0,20800000.0,7498.197548666186
3814,Old Airport Road,4,2774.0,4.0,3.0,20800000.0,7498.197548666186
3815,Old Airport Road,4,2690.0,4.0,3.0,20100000.0,7472.118959107806
3816,Old Airport Road,2,1145.0,2.0,2.0,7500000.0,6550.218340611354
3817,Old Airport Road,4,2732.0,4.0,3.0,19400000.0,7101.024890190337
3818,Old Airport Road,4,2658.0,5.0,3.0,18900000.0,7110.609480812641
3819,Old Airport Road,4,2774.0,4.0,3.0,19700000.0,7101.658255227109
3820,Old Airport Road,4,3496.0,4.0,1.0,26200000.0,7494.279176201373
3821,Old Airport Road,4,2774.0,4.0,3.0,19700000.0,7101.658255227109
3822,Old Airport Road,4,2732.0,4.0,3.0,20400000.0,7467.0571010248905
3823,Old Airport Road,4,2774.0,4.0,3.0,20800000.0,7498.197548666186
3824,Old Airport Road,2,1184.0,2.0,1.0,7800000.0,6587.8378378378375
3825,Old Airport Road,4,3504.0,4.0,1.0,26200000.0,7477.16894977169
3826,Old Airport Road,2,1055.0,2.0,3.0,7500000.0,7109.004739336493
3827,Old Madras Road,4,3715.0,6.0,0.0,22450000.0,6043.06864064603
3828,Old Madras Road,4,3630.0,6.0,1.0,19500000.0,5371.900826446281
3829,Old Madras Road,4,3715.0,6.0,0.0,20050000.0,5397.039030955585
3830,Old Madras Road,3,1720.0,3.0,2.0,10000000.0,5813.953488372093
3831,Old Madras Road,2,1200.0,2.0,1.0,7200000.0,6000.0
3832,Old Madras Road,2,1100.0,2.0,1.0,7000000.0,6363.636363636364
3833,Old Madras Road,3,2760.0,5.0,2.0,15700000.0,5688.405797101449
3834,Old Madras Road,2,1171.0,2.0,2.0,7500000.0,6404.782237403928
3835,Old Madras Road,3,2640.0,5.0,1.0,14200000.0,5378.787878787879
3836,Old Madras Road,4,2010.0,3.0,2.0,12500000.0,6218.905472636816
3837,Old Madras Road,4,2010.0,3.0,2.0,11500000.0,5721.393034825871
3838,Old Madras Road,3,1480.0,2.0,2.0,8400000.0,5675.675675675676
3839,Old Madras Road,2,1210.0,2.0,1.0,7400000.0,6115.702479338843
3840,Old Madras Road,2,1171.0,2.0,2.0,7200000.0,6148.590947907771
3841,Old Madras Road,4,3630.0,6.0,1.0,19600000.0,5399.449035812672
3842,Old Madras Road,3,1480.0,3.0,2.0,9500000.0,6418.918918918919
3843,Old Madras Road,3,1425.0,2.0,2.0,7431000.0,5214.736842105263
3844,Old Madras Road,3,2990.0,5.0,1.0,17300000.0,5785.953177257525
3845,Old Madras Road,4,4000.0,4.0,2.0,22500000.0,5625.0
3846,Old Madras Road,3,2300.0,3.0,2.0,14200000.0,6173.913043478261
3847,Old Madras Road,4,3630.0,6.0,1.0,20700000.0,5702.479338842975
3848,Old Madras Road,2,1210.0,2.0,1.0,7700000.0,6363.636363636364
3849,Old Madras Road,5,5020.0,7.0,0.0,28700000.0,5717.131474103586
3850,Old Madras Road,4,3715.0,6.0,0.0,21250000.0,5720.053835800808
3851,Old Madras Road,2,1330.0,2.0,2.0,7400000.0,5563.909774436091
3852,Old Madras Road,3,1720.0,3.0,2.0,10600000.0,6162.790697674419
3853,Old Madras Road,3,2640.0,5.0,1.0,15000000.0,5681.818181818182
3854,Old Madras Road,3,2990.0,3.0,2.0,17000000.0,5685.61872909699
3855,Old Madras Road,2,1171.0,2.0,2.0,7300000.0,6233.98804440649
3856,Old Madras Road,2,2640.0,2.0,1.0,17000000.0,6439.393939393939
3857,Padmanabhanagar,2,1020.0,2.0,2.0,6300000.0,6176.470588235294
3858,Padmanabhanagar,2,1176.0,2.0,0.0,6200000.0,5272.108843537415
3859,Padmanabhanagar,3,1708.0,2.0,1.0,9050000.0,5298.594847775175
3860,Padmanabhanagar,2,1100.0,2.0,2.0,6500000.0,5909.090909090909
3861,Padmanabhanagar,4,3400.0,3.0,1.0,21000000.0,6176.470588235294
3862,Padmanabhanagar,3,1531.0,2.0,0.0,7500000.0,4898.758981058132
3863,Padmanabhanagar,3,1360.0,2.0,3.0,7500000.0,5514.705882352941
3864,Padmanabhanagar,2,1200.0,2.0,1.0,6000000.0,5000.0
3865,Padmanabhanagar,3,1710.0,2.0,2.0,9063000.0,5300.0
3866,Padmanabhanagar,2,1067.0,2.0,2.0,5200000.0,4873.477038425492
3867,Padmanabhanagar,3,1250.0,2.0,2.0,7000000.0,5600.0
3868,Padmanabhanagar,3,1350.0,3.0,1.0,7155000.0,5300.0
3869,Padmanabhanagar,3,1360.0,3.0,1.0,7500000.0,5514.705882352941
3870,Padmanabhanagar,2,1100.0,2.0,1.0,6000000.0,5454.545454545455
3871,Pai Layout,2,1050.0,2.0,2.0,4000000.0,3809.5238095238096
3872,Pai Layout,3,1400.0,2.0,3.0,6700000.0,4785.714285714285
3873,Pai Layout,2,1100.0,2.0,2.0,5000000.0,4545.454545454545
3874,Pai Layout,2,1400.0,2.0,2.0,5750000.0,4107.142857142857
3875,Pai Layout,2,1175.0,2.0,2.0,6000000.0,5106.382978723404
3876,Pai Layout,2,810.0,2.0,2.0,3450000.0,4259.259259259259
3877,Pai Layout,2,1000.0,2.0,3.0,4200000.0,4200.0
3878,Pai Layout,6,3800.0,6.0,1.0,17500000.0,4605.263157894737
3879,Pai Layout,2,1068.0,2.0,3.0,4800000.0,4494.38202247191
3880,Pai Layout,3,1510.0,2.0,2.0,6500000.0,4304.635761589404
3881,Pai Layout,3,1500.0,2.0,2.0,5800000.0,3866.6666666666665
3882,Pai Layout,3,1600.0,2.0,1.0,6500000.0,4062.5
3883,Panathur,2,1359.0,2.0,1.0,8700000.0,6401.766004415011
3884,Panathur,2,1198.0,2.0,1.0,7700000.0,6427.378964941569
3885,Panathur,2,1180.0,2.0,1.0,7000000.0,5932.203389830508
3886,Panathur,3,1546.0,3.0,2.0,9900000.0,6403.622250970246
3887,Panathur,2,1000.0,2.0,1.0,6530000.0,6530.0
3888,Panathur,2,1109.0,2.0,1.0,6300000.0,5680.793507664563
3889,Panathur,2,1255.0,2.0,2.0,7900000.0,6294.820717131474
3890,Panathur,2,1210.0,2.0,1.0,8000000.0,6611.570247933884
3891,Panathur,2,1210.0,2.0,1.0,7700000.0,6363.636363636364
3892,Panathur,1,661.0,1.0,1.0,4000000.0,6051.437216338881
3893,Panathur,2,1210.0,2.0,1.0,7800000.0,6446.280991735537
3894,Panathur,2,1050.0,2.0,2.0,6000000.0,5714.285714285715
3895,Panathur,2,1007.0,2.0,1.0,6400000.0,6355.511420059583
3896,Panathur,2,1210.0,2.0,1.0,7793000.000000001,6440.495867768595
3897,Panathur,2,1230.0,2.0,1.0,8000000.0,6504.065040650406
3898,Panathur,2,980.0,2.0,1.0,5700000.0,5816.326530612245
3899,Panathur,2,1075.0,2.0,2.0,6000000.0,5581.395348837209
3900,Panathur,2,1210.0,2.0,2.0,6900000.0,5702.479338842975
3901,Panathur,2,1343.0,2.0,1.0,7600000.0,5658.972449739389
3902,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3903,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3904,Parappana Agrahara,2,1194.0,2.0,2.0,4600000.0,3852.5963149078725
3905,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3906,Parappana Agrahara,2,1194.0,2.0,2.0,4600000.0,3852.5963149078725
3907,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3908,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3909,Parappana Agrahara,2,1092.0,2.0,2.0,4300000.0,3937.7289377289376
3910,Parappana Agrahara,2,1194.0,2.0,2.0,4600000.0,3852.5963149078725
3911,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3912,Parappana Agrahara,2,1194.0,2.0,2.0,4700000.0,3936.348408710218
3913,Parappana Agrahara,2,1194.0,2.0,2.0,4600000.0,3852.5963149078725
3914,Parappana Agrahara,2,1194.0,2.0,2.0,4600000.0,3852.5963149078725
3915,Pattandur Agrahara,3,1550.0,2.0,3.0,8000000.0,5161.290322580645
3916,Pattandur Agrahara,2,1247.0,2.0,1.0,5980000.0,4795.50922213312
3917,Pattandur Agrahara,2,900.0,2.0,2.0,4200000.0,4666.666666666667
3918,Pattandur Agrahara,2,1302.0,2.0,1.0,6600000.0,5069.124423963133
3919,Pattandur Agrahara,3,1550.0,2.0,3.0,8000000.0,5161.290322580645
3920,Pattandur Agrahara,2,1247.0,2.0,2.0,6235000.0,5000.0
3921,Pattandur Agrahara,2,1350.0,2.0,3.0,6800000.0,5037.037037037037
3922,Poorna Pragna Layout,2,920.0,2.0,2.0,3954999.9999999995,4298.91304347826
3923,Poorna Pragna Layout,3,1475.0,2.0,2.0,5899000.0,3999.322033898305
3924,Poorna Pragna Layout,3,1270.0,2.0,2.0,5079000.0,3999.212598425197
3925,Poorna Pragna Layout,2,1160.0,2.0,1.0,4639000.0,3999.137931034483
3926,Poorna Pragna Layout,3,1270.0,2.0,2.0,5079000.0,3999.212598425197
3927,Poorna Pragna Layout,3,1270.0,2.0,2.0,5079000.0,3999.212598425197
3928,Poorna Pragna Layout,3,1355.0,2.0,3.0,5825000.0,4298.89298892989
3929,Poorna Pragna Layout,3,1355.0,2.0,3.0,5827000.0,4300.369003690037
3930,Poorna Pragna Layout,3,1475.0,2.0,2.0,5899000.0,3999.322033898305
3931,Poorna Pragna Layout,3,1270.0,2.0,1.0,5079000.0,3999.212598425197
3932,Poorna Pragna Layout,2,1160.0,2.0,2.0,4639000.0,3999.137931034483
3933,Poorna Pragna Layout,3,1270.0,2.0,3.0,5079000.0,3999.212598425197
3934,Poorna Pragna Layout,2,1160.0,2.0,1.0,4639000.0,3999.137931034483
3935,Poorna Pragna Layout,3,1475.0,2.0,2.0,5899000.0,3999.322033898305
3936,Poorna Pragna Layout,3,1270.0,2.0,2.0,5079000.0,3999.212598425197
3937,Poorna Pragna Layout,3,1270.0,2.0,2.0,5079000.0,3999.212598425197
3938,Prithvi Layout,4,2028.0,4.0,3.0,16200000.0,7988.165680473373
3939,Prithvi Layout,2,1352.0,2.0,2.0,8750000.0,6471.89349112426
3940,Prithvi Layout,2,1190.0,2.0,2.0,6800000.0,5714.285714285715
3941,Prithvi Layout,2,1352.0,2.0,2.0,8500000.0,6286.98224852071
3942,Prithvi Layout,2,1352.0,2.0,2.0,7500000.0,5547.337278106509
3943,Prithvi Layout,2,1352.0,3.0,1.0,9300000.0,6878.698224852071
3944,Prithvi Layout,3,2100.0,3.0,3.0,12500000.0,5952.380952380952
3945,R.T. Nagar,4,1500.0,4.0,1.0,7000000.0,4666.666666666667
3946,R.T. Nagar,2,1200.0,2.0,1.0,12000000.0,10000.0
3947,R.T. Nagar,3,1560.0,3.0,2.0,8500000.0,5448.717948717948
3948,R.T. Nagar,2,1235.0,2.0,2.0,6500000.0,5263.1578947368425
3949,R.T. Nagar,2,970.0,2.0,1.0,5500000.0,5670.103092783505
3950,R.T. Nagar,3,1560.0,3.0,3.0,12500000.0,8012.820512820513
3951,R.T. Nagar,2,1200.0,2.0,2.0,6000000.0,5000.0
3952,R.T. Nagar,3,1400.0,2.0,3.0,7800000.0,5571.428571428572
3953,R.T. Nagar,2,1150.0,2.0,2.0,7200000.0,6260.869565217391
3954,R.T. Nagar,9,3600.0,8.0,2.0,16500000.0,4583.333333333333
3955,R.T. Nagar,4,1800.0,3.0,0.0,12000000.0,6666.666666666667
3956,R.T. Nagar,3,1500.0,2.0,1.0,7000000.0,4666.666666666667
3957,R.T. Nagar,2,1100.0,2.0,2.0,8500000.0,7727.272727272727
3958,R.T. Nagar,3,1667.0,3.0,1.0,13000000.0,7798.440311937612
3959,Rachenahalli,2,1050.0,2.0,2.0,5207000.0,4959.047619047619
3960,Rachenahalli,3,1530.0,2.0,2.0,7450000.0,4869.281045751634
3961,Rachenahalli,2,1050.0,2.0,2.0,5550000.0,5285.714285714285
3962,Rachenahalli,3,1530.0,2.0,2.0,7440000.000000001,4862.745098039216
3963,Rachenahalli,2,1050.0,2.0,2.0,5350000.0,5095.238095238095
3964,Rachenahalli,3,1530.0,2.0,2.0,7439000.0,4862.091503267974
3965,Rachenahalli,2,1220.0,2.0,2.0,5950000.0,4877.049180327869
3966,Rachenahalli,2,1050.0,2.0,2.0,5250000.0,5000.0
3967,Rachenahalli,3,1550.0,3.0,3.0,7350000.0,4741.935483870968
3968,Rachenahalli,2,1050.0,2.0,2.0,5210000.0,4961.9047619047615
3969,Rachenahalli,2,1050.0,2.0,2.0,5350000.0,5095.238095238095
3970,Rachenahalli,2,1113.0,2.0,1.0,5500000.0,4941.599281221923
3971,Rachenahalli,3,1550.0,3.0,2.0,7450000.0,4806.451612903225
3972,Rachenahalli,3,1530.0,2.0,2.0,7440000.000000001,4862.745098039216
3973,Rachenahalli,3,1530.0,2.0,2.0,7450000.0,4869.281045751634
3974,Rachenahalli,1,680.0,1.0,0.0,3264000.0,4800.0
3975,Rachenahalli,1,412.5,1.0,0.0,1980000.0,4800.0
3976,Rachenahalli,2,1050.0,2.0,2.0,5250000.0,5000.0
3977,Rachenahalli,3,1550.0,3.0,2.0,7250000.0,4677.419354838709
3978,Rachenahalli,3,1530.0,2.0,2.0,7440000.000000001,4862.745098039216
3979,Rachenahalli,2,1050.0,2.0,2.0,5550000.0,5285.714285714285
3980,Rachenahalli,2,985.0,2.0,1.0,4997000.0,5073.096446700508
3981,Rachenahalli,2,1050.0,2.0,2.0,5250000.0,5000.0
3982,Rachenahalli,2,1050.0,2.0,2.0,5208000.0,4960.0
3983,Rachenahalli,3,1550.0,3.0,3.0,7250000.0,4677.419354838709
3984,Rachenahalli,2,1050.0,2.0,2.0,5207000.0,4959.047619047619
3985,Rachenahalli,3,1530.0,2.0,2.0,7440000.000000001,4862.745098039216
3986,Rachenahalli,2,1050.0,2.0,2.0,5208000.0,4960.0
3987,Rachenahalli,2,985.0,2.0,1.0,4997000.0,5073.096446700508
3988,Rachenahalli,2,1050.0,2.0,2.0,5250000.0,5000.0
3989,Rachenahalli,2,985.0,2.0,1.0,5017000.0,5093.401015228426
3990,Rachenahalli,3,1550.0,2.0,2.0,7350000.0,4741.935483870968
3991,Rachenahalli,2,985.0,2.0,1.0,5017000.0,5093.401015228426
3992,Rachenahalli,2,1050.0,2.0,2.0,5271000.0,5020.0
